SenderID;ReceiverID;EventTime
124676;11023;2011-08-22 20:04:44
124676;11023;2011-08-22 20:05:40
11023;145547;2011-08-22 20:36:31
11023;145547;2011-08-22 20:36:39
145547;11023;2011-08-22 20:37:09
11023;145547;2011-08-22 20:37:17
11023;145547;2011-08-22 20:37:28
11023;145547;2011-08-22 20:37:33
11023;145547;2011-08-22 20:37:37
145547;11023;2011-08-22 20:38:32
11023;145547;2011-08-22 21:43:47
145547;11023;2011-08-22 21:44:44
11023;145547;2011-08-22 22:00:22
145547;11023;2011-08-22 22:02:04
11023;145547;2011-08-22 22:24:08
145547;11023;2011-08-22 22:25:33
11023;145547;2011-08-22 22:29:42
11023;109733;2011-08-22 22:47:26
11023;876290;2011-08-22 22:47:54
157480;11023;2011-08-23 02:26:07
11023;189277;2011-08-23 03:14:45
11023;127838;2011-08-23 03:15:05
11023;528855;2011-08-23 03:15:54
11023;157480;2011-08-23 03:59:33
157480;11023;2011-08-23 04:07:28
11023;667739;2011-08-23 13:31:52
667739;11023;2011-08-23 13:33:20
11023;667739;2011-08-23 13:35:11
11023;750702;2011-08-23 13:35:48
11023;156550;2011-08-23 17:00:33
156550;11023;2011-08-23 17:16:44
11023;156550;2011-08-23 17:21:34
156550;11023;2011-08-23 17:25:56
11023;109733;2011-08-23 17:43:34
11023;189277;2011-08-23 19:14:34
11023;528855;2011-08-23 19:14:53
11023;528855;2011-08-23 19:26:51
667739;11023;2011-08-23 20:05:51
11023;454931;2011-08-23 20:46:20
156550;11023;2011-08-23 20:55:15
11023;156550;2011-08-23 21:04:41
109733;11023;2011-08-23 21:20:06
109733;11023;2011-08-23 21:22:03
11023;667739;2011-08-23 21:32:39
667739;11023;2011-08-23 21:33:14
11023;667739;2011-08-23 23:00:27
667739;11023;2011-08-23 23:01:19
11023;156550;2011-08-23 23:29:03
1831;11023;2011-08-23 23:32:01
11023;247790;2011-08-24 00:23:46
156550;11023;2011-08-24 01:26:22
11023;156550;2011-08-24 01:27:08
728500;11023;2011-08-24 02:45:33
11023;728500;2011-08-24 02:46:13
11023;728500;2011-08-24 02:46:18
728500;11023;2011-08-24 02:46:40
728500;11023;2011-08-24 02:49:39
728500;11023;2011-08-24 02:49:55
728500;11023;2011-08-24 02:50:05
247790;11023;2011-08-24 13:18:11
11023;156550;2011-08-24 14:25:01
180629;11023;2011-08-24 14:49:10
11023;180629;2011-08-24 14:55:10
180629;11023;2011-08-24 14:58:18
11023;180629;2011-08-24 15:17:41
156550;11023;2011-08-24 15:34:56
180629;11023;2011-08-24 15:36:37
11023;180629;2011-08-24 15:38:56
11023;180629;2011-08-24 15:39:22
11023;180629;2011-08-24 15:40:14
180629;11023;2011-08-24 15:41:45
11023;180629;2011-08-24 15:43:17
11023;180629;2011-08-24 15:44:11
11023;156550;2011-08-24 15:44:46
11023;728500;2011-08-24 15:45:45
180629;11023;2011-08-24 15:46:51
180629;11023;2011-08-24 15:47:35
11023;180629;2011-08-24 15:51:22
156550;11023;2011-08-24 16:02:40
728500;11023;2011-08-24 16:17:20
11023;728500;2011-08-24 16:17:57
11023;728500;2011-08-24 16:18:07
728500;11023;2011-08-24 16:20:45
11023;728500;2011-08-24 16:25:40
728500;11023;2011-08-24 16:26:13
11023;728500;2011-08-24 17:47:35
728500;11023;2011-08-24 17:48:18
11023;728500;2011-08-24 17:50:03
11023;528855;2011-08-24 18:00:26
11023;728500;2011-08-24 20:41:57
728500;11023;2011-08-24 20:43:03
11023;728500;2011-08-24 20:44:22
1831;11023;2011-08-24 20:46:13
1831;11023;2011-08-24 20:46:38
1831;11023;2011-08-24 20:48:03
728500;11023;2011-08-24 20:48:07
11023;728500;2011-08-24 20:51:38
728500;11023;2011-08-24 20:59:57
112565;11023;2011-08-24 21:01:30
11023;728500;2011-08-24 21:03:57
11023;112565;2011-08-24 21:06:16
112565;11023;2011-08-24 21:07:10
11023;112565;2011-08-24 21:07:50
112565;11023;2011-08-24 21:08:29
11023;112565;2011-08-24 21:09:24
728500;11023;2011-08-24 21:10:02
112565;11023;2011-08-24 21:10:12
11023;112565;2011-08-24 21:12:20
11023;728500;2011-08-24 21:12:41
112565;11023;2011-08-24 21:14:38
11023;112565;2011-08-24 21:15:36
112565;11023;2011-08-24 21:16:30
11023;112565;2011-08-24 21:19:12
112565;11023;2011-08-24 21:20:01
11023;112565;2011-08-24 21:23:16
112565;11023;2011-08-24 21:24:57
11023;112565;2011-08-24 21:26:39
112565;11023;2011-08-24 21:28:17
11023;728500;2011-08-24 21:34:46
728500;11023;2011-08-24 21:38:51
11023;728500;2011-08-24 21:42:29
728500;11023;2011-08-24 21:43:08
11023;728500;2011-08-24 21:43:23
11023;728500;2011-08-24 21:47:05
11023;189277;2011-08-24 21:58:14
728500;11023;2011-08-24 22:05:50
11023;156550;2011-08-24 23:01:03
11023;667739;2011-08-24 23:02:18
667739;11023;2011-08-24 23:10:31
11023;667739;2011-08-24 23:10:55
156550;11023;2011-08-25 00:10:56
11023;728500;2011-08-25 16:38:21
11023;667739;2011-08-25 17:15:49
667739;11023;2011-08-25 17:48:28
11023;667739;2011-08-25 17:56:50
11023;109733;2011-08-25 17:57:07
667739;11023;2011-08-25 17:57:44
11023;667739;2011-08-25 18:59:07
667739;11023;2011-08-25 19:11:35
11023;667739;2011-08-25 19:12:23
11023;667739;2011-08-25 19:13:43
667739;11023;2011-08-25 19:14:10
11023;667739;2011-08-25 22:25:15
667739;11023;2011-08-25 22:25:48
11023;667739;2011-08-25 22:31:55
156550;11023;2011-08-26 00:18:21
728500;11023;2011-08-26 00:56:05
11023;728500;2011-08-26 00:57:16
728500;11023;2011-08-26 00:58:17
11023;728500;2011-08-26 00:59:45
11023;156550;2011-08-26 01:52:02
667739;11023;2011-08-26 12:36:54
11023;667739;2011-08-26 13:15:49
667739;11023;2011-08-26 13:16:47
11023;667739;2011-08-26 13:18:08
667739;11023;2011-08-26 13:20:46
11023;667739;2011-08-26 13:22:27
667739;11023;2011-08-26 13:23:20
11023;667739;2011-08-26 13:23:42
667739;11023;2011-08-26 13:25:39
728500;11023;2011-08-26 16:50:36
11023;728500;2011-08-26 17:53:25
728500;11023;2011-08-26 18:01:47
11023;728500;2011-08-26 18:02:59
728500;11023;2011-08-26 20:24:33
11023;728500;2011-08-26 22:14:33
127838;11023;2011-08-26 23:20:55
157480;11023;2011-08-27 00:38:50
157480;11023;2011-08-27 01:07:55
157480;11023;2011-08-27 01:14:09
186106;11023;2011-08-27 01:14:19
728500;11023;2011-08-27 15:23:00
11023;728500;2011-08-27 15:24:33
728500;11023;2011-08-27 15:25:07
728500;11023;2011-08-27 15:25:52
11023;728500;2011-08-27 15:26:35
728500;11023;2011-08-27 17:25:15
11023;728500;2011-08-27 17:26:21
728500;11023;2011-08-27 17:27:39
11023;728500;2011-08-27 17:28:58
728500;11023;2011-08-27 17:29:52
11023;728500;2011-08-27 17:31:40
728500;11023;2011-08-27 17:32:31
11023;728500;2011-08-27 17:33:30
11023;109733;2011-08-27 17:42:31
728500;11023;2011-08-27 18:33:37
11023;728500;2011-08-27 18:45:38
728500;11023;2011-08-27 18:48:01
11023;728500;2011-08-27 18:49:09
728500;11023;2011-08-27 18:49:49
11023;728500;2011-08-27 18:50:09
728500;11023;2011-08-27 18:51:02
11023;157480;2011-08-27 19:01:28
157480;11023;2011-08-27 19:06:32
157480;11023;2011-08-27 19:06:43
157480;11023;2011-08-27 19:06:44
11023;157480;2011-08-27 19:09:00
157480;11023;2011-08-27 19:13:22
11023;157480;2011-08-27 19:15:40
157480;11023;2011-08-27 19:17:12
157480;11023;2011-08-27 19:17:24
11023;157480;2011-08-27 19:20:22
157480;11023;2011-08-27 19:21:14
11023;157480;2011-08-27 19:22:12
157480;11023;2011-08-27 19:24:23
11023;157480;2011-08-27 19:30:22
125296;11023;2011-08-27 19:59:07
11023;125296;2011-08-27 20:01:03
125296;11023;2011-08-27 20:04:24
125296;11023;2011-08-27 20:05:16
11023;125296;2011-08-27 20:07:15
157480;11023;2011-08-27 21:26:04
11023;157480;2011-08-27 21:50:27
157480;11023;2011-08-27 21:55:56
11023;157480;2011-08-27 21:56:34
157480;11023;2011-08-27 21:57:35
11023;157480;2011-08-27 22:25:17
157480;11023;2011-08-27 22:26:24
11023;157480;2011-08-27 22:27:42
157480;11023;2011-08-27 22:28:53
11023;157480;2011-08-27 22:29:57
157480;11023;2011-08-27 22:31:20
11023;157480;2011-08-27 22:34:19
157480;11023;2011-08-27 22:36:38
11023;157480;2011-08-27 22:38:03
11023;157480;2011-08-27 22:38:43
157480;11023;2011-08-27 22:40:47
11023;728500;2011-08-28 00:34:06
728500;11023;2011-08-28 00:36:32
11023;728500;2011-08-28 00:38:53
11023;157480;2011-08-28 00:43:37
11023;728500;2011-08-28 00:51:23
157480;11023;2011-08-28 00:56:41
127838;11023;2011-08-28 01:49:30
11023;127838;2011-08-28 02:20:54
11023;157480;2011-08-28 02:41:41
157480;11023;2011-08-28 03:17:53
11023;157480;2011-08-28 03:19:50
157480;11023;2011-08-28 03:21:03
11023;157480;2011-08-28 03:21:57
157480;11023;2011-08-28 03:22:51
11023;157480;2011-08-28 03:24:00
157480;11023;2011-08-28 03:29:15
11023;157480;2011-08-28 03:29:58
11023;125296;2011-08-28 03:31:12
125296;11023;2011-08-28 03:32:14
11023;125296;2011-08-28 03:33:06
125296;11023;2011-08-28 03:34:12
11023;125296;2011-08-28 03:35:11
157480;11023;2011-08-28 03:56:48
11023;157480;2011-08-28 03:58:33
157480;11023;2011-08-28 04:01:56
11023;157480;2011-08-28 04:03:58
11023;168149;2011-08-28 04:16:49
157480;11023;2011-08-28 04:18:03
11023;157480;2011-08-28 04:20:02
157480;11023;2011-08-28 04:21:02
11023;157480;2011-08-28 04:21:39
157480;11023;2011-08-28 04:27:47
11023;157480;2011-08-28 04:31:28
191682;11023;2011-08-28 04:34:31
11023;191682;2011-08-28 04:36:05
157480;11023;2011-08-28 04:36:29
191682;11023;2011-08-28 04:36:39
11023;191682;2011-08-28 04:36:52
191682;11023;2011-08-28 04:37:30
11023;157480;2011-08-28 04:38:28
11023;157480;2011-08-28 04:41:31
157480;11023;2011-08-28 04:44:00
157480;11023;2011-08-28 04:44:10
11023;157480;2011-08-28 04:45:18
157480;11023;2011-08-28 04:46:59
11023;157480;2011-08-28 04:47:38
157480;11023;2011-08-28 04:48:51
11023;157480;2011-08-28 04:49:58
157480;11023;2011-08-28 04:54:09
11023;157480;2011-08-28 04:56:17
157480;11023;2011-08-28 04:57:59
11023;728500;2011-08-28 13:38:28
125296;11023;2011-08-28 15:16:59
376627;11023;2011-08-28 15:28:10
376627;11023;2011-08-28 15:28:20
728500;11023;2011-08-28 15:51:02
728500;11023;2011-08-28 15:51:18
11023;376627;2011-08-28 17:29:01
11023;376627;2011-08-28 17:29:27
11023;728500;2011-08-28 17:30:55
728500;11023;2011-08-28 17:32:10
376627;11023;2011-08-28 17:34:54
11023;376627;2011-08-28 17:40:04
11023;728500;2011-08-28 17:40:34
728500;11023;2011-08-28 17:41:12
11023;125296;2011-08-28 17:51:41
11023;168149;2011-08-28 20:15:17
11023;728500;2011-08-28 21:40:02
333357;11023;2011-08-28 21:41:35
11023;333357;2011-08-28 21:42:50
333357;11023;2011-08-28 21:45:31
11023;333357;2011-08-28 22:40:53
333357;11023;2011-08-28 22:41:24
11023;148720;2011-08-28 22:54:23
11023;168149;2011-08-28 22:57:09
333357;11023;2011-08-28 22:58:40
11023;333357;2011-08-28 22:59:05
333357;11023;2011-08-28 22:59:35
11023;333357;2011-08-28 22:59:52
11023;125296;2011-08-28 23:23:25
125296;11023;2011-08-28 23:24:43
11023;125296;2011-08-28 23:25:25
125296;11023;2011-08-28 23:26:13
11023;125296;2011-08-28 23:26:40
11023;148720;2011-08-29 00:20:28
11023;148720;2011-08-29 00:20:35
148720;11023;2011-08-29 00:40:02
11023;125296;2011-08-29 01:11:34
125296;11023;2011-08-29 01:57:20
11023;125296;2011-08-29 01:57:54
125296;11023;2011-08-29 02:09:02
11023;125296;2011-08-29 02:09:23
11023;125296;2011-08-29 02:09:28
125296;11023;2011-08-29 02:10:19
11023;125296;2011-08-29 02:15:27
125296;11023;2011-08-29 02:16:12
11023;125296;2011-08-29 02:16:35
11023;125296;2011-08-29 02:17:00
125296;11023;2011-08-29 02:17:19
140993;11023;2011-08-29 18:21:26
11023;140993;2011-08-29 18:39:33
140993;11023;2011-08-29 18:43:10
157480;11023;2011-08-29 20:24:34
11023;157480;2011-08-29 20:25:33
157480;11023;2011-08-29 20:26:35
11023;157480;2011-08-29 20:27:30
157480;11023;2011-08-29 20:29:40
11023;157480;2011-08-29 20:30:37
11023;157480;2011-08-29 20:30:55
157480;11023;2011-08-29 20:31:32
11023;250727;2011-08-29 21:00:11
11023;667739;2011-08-29 22:15:24
11023;376627;2011-08-29 22:21:27
376627;11023;2011-08-29 22:28:16
667739;11023;2011-08-29 22:29:19
11023;376627;2011-08-29 22:30:38
11023;667739;2011-08-29 22:30:59
11023;667739;2011-08-29 22:31:06
667739;11023;2011-08-29 22:31:52
376627;11023;2011-08-29 22:33:18
11023;376627;2011-08-29 22:34:41
11023;667739;2011-08-29 22:34:59
667739;11023;2011-08-29 22:35:42
11023;157480;2011-08-30 01:03:09
157480;11023;2011-08-30 01:05:43
11023;157480;2011-08-30 01:07:17
157480;11023;2011-08-30 01:08:02
11023;157480;2011-08-30 01:08:22
692061;11023;2011-08-30 01:12:13
157480;11023;2011-08-30 01:19:33
11023;157480;2011-08-30 01:20:39
157480;11023;2011-08-30 01:21:19
11023;157480;2011-08-30 01:21:55
157480;11023;2011-08-30 01:33:47
11023;157480;2011-08-30 02:01:41
157480;11023;2011-08-30 03:47:04
11023;157480;2011-08-30 03:55:06
157480;11023;2011-08-30 04:30:42
157480;11023;2011-08-30 04:32:43
11023;157480;2011-08-30 04:41:32
157480;11023;2011-08-30 04:44:05
11023;157480;2011-08-30 04:47:27
157480;11023;2011-08-30 04:51:20
11023;157480;2011-08-30 04:53:44
11023;157480;2011-08-30 04:55:17
157480;11023;2011-08-30 04:56:16
189277;11023;2011-08-30 13:53:04
125296;11023;2011-08-30 14:13:00
11023;189277;2011-08-30 14:23:26
11023;189277;2011-08-30 14:25:03
11023;189277;2011-08-30 14:25:15
11023;125296;2011-08-30 14:25:55
728500;11023;2011-08-30 15:19:14
11023;728500;2011-08-30 16:17:26
896302;11023;2011-08-30 16:40:32
127838;11023;2011-08-30 17:02:59
124676;11023;2011-08-30 19:04:04
728500;11023;2011-08-30 19:08:05
728500;11023;2011-08-30 19:08:15
11023;728500;2011-08-30 19:09:28
728500;11023;2011-08-30 19:11:25
728500;11023;2011-08-30 19:11:35
156550;11023;2011-08-30 19:11:55
11023;728500;2011-08-30 19:14:32
11023;156550;2011-08-30 19:14:58
11023;896302;2011-08-30 19:16:07
728500;11023;2011-08-30 19:16:16
157480;11023;2011-08-30 19:27:03
11023;157480;2011-08-30 19:28:49
157480;11023;2011-08-30 19:29:57
11023;157480;2011-08-30 19:31:38
157480;11023;2011-08-30 19:33:36
11023;157480;2011-08-30 19:35:27
11023;127838;2011-08-30 19:36:34
157480;11023;2011-08-30 19:36:43
11023;157480;2011-08-30 19:37:43
11023;157480;2011-08-30 19:38:25
11023;157480;2011-08-30 19:39:11
11023;189277;2011-08-30 19:39:26
157480;11023;2011-08-30 19:40:56
11023;157480;2011-08-30 20:07:24
157480;11023;2011-08-30 21:05:50
11023;157480;2011-08-30 21:07:26
157480;11023;2011-08-30 21:09:16
11023;157480;2011-08-30 21:11:27
125296;11023;2011-08-30 21:17:01
157480;11023;2011-08-30 21:18:08
11023;157480;2011-08-30 21:31:14
157480;11023;2011-08-30 21:32:22
11023;157480;2011-08-30 21:34:53
157480;11023;2011-08-30 21:35:53
11023;157480;2011-08-30 21:37:26
11023;168149;2011-08-30 21:41:16
157480;11023;2011-08-30 21:43:49
11023;728500;2011-08-30 22:17:28
11023;667739;2011-08-30 22:23:08
667739;11023;2011-08-30 22:23:41
667739;11023;2011-08-30 22:24:00
11023;667739;2011-08-30 22:24:19
157480;11023;2011-08-30 22:24:30
667739;11023;2011-08-30 22:25:06
11023;157480;2011-08-30 22:26:32
157480;11023;2011-08-30 22:27:51
11023;157480;2011-08-30 22:29:21
157480;11023;2011-08-30 22:29:53
667739;11023;2011-08-30 22:30:29
11023;667739;2011-08-30 22:31:04
11023;157480;2011-08-30 22:31:22
157480;11023;2011-08-30 22:31:56
728500;11023;2011-08-30 22:37:44
11023;728500;2011-08-30 22:38:19
728500;11023;2011-08-30 22:39:24
728500;11023;2011-08-30 22:44:50
114536;11023;2011-08-30 22:46:58
11023;114536;2011-08-30 22:50:55
11023;157480;2011-08-30 22:52:04
114536;11023;2011-08-30 22:52:46
11023;114536;2011-08-30 22:53:59
11023;728500;2011-08-30 23:09:34
667739;11023;2011-08-30 23:29:12
157480;11023;2011-08-30 23:34:40
114536;11023;2011-08-30 23:52:15
114536;11023;2011-08-30 23:52:24
11023;667739;2011-08-30 23:52:48
667739;11023;2011-08-30 23:54:38
11023;667739;2011-08-30 23:57:38
667739;11023;2011-08-31 00:03:16
11023;667739;2011-08-31 00:03:36
667739;11023;2011-08-31 00:04:00
11023;667739;2011-08-31 00:25:20
667739;11023;2011-08-31 00:26:12
168149;11023;2011-08-31 00:30:59
728500;11023;2011-08-31 00:37:13
11023;667739;2011-08-31 00:43:26
667739;11023;2011-08-31 00:44:08
11023;728500;2011-08-31 00:44:31
11023;667739;2011-08-31 00:45:13
728500;11023;2011-08-31 00:45:50
11023;157480;2011-08-31 01:05:02
157480;11023;2011-08-31 01:06:06
11023;157480;2011-08-31 01:07:33
157480;11023;2011-08-31 01:08:52
11023;157480;2011-08-31 01:09:41
157480;11023;2011-08-31 01:10:45
11023;157480;2011-08-31 01:12:53
157480;11023;2011-08-31 01:14:00
11023;157480;2011-08-31 01:16:03
157480;11023;2011-08-31 01:17:03
11023;157480;2011-08-31 01:17:24
157480;11023;2011-08-31 01:18:20
157480;11023;2011-08-31 01:24:24
11023;157480;2011-08-31 01:24:35
11023;168149;2011-08-31 01:24:46
667739;11023;2011-08-31 02:01:42
11023;168149;2011-08-31 02:41:04
11023;168149;2011-08-31 02:57:30
168149;11023;2011-08-31 02:58:22
148720;11023;2011-08-31 04:44:15
148720;11023;2011-08-31 04:44:26
11023;148720;2011-08-31 04:45:38
11023;148720;2011-08-31 05:13:40
11023;157480;2011-08-31 14:13:38
157480;11023;2011-08-31 14:28:53
11023;157480;2011-08-31 15:36:34
157480;11023;2011-08-31 16:49:56
191682;11023;2011-08-31 19:13:23
11023;191682;2011-08-31 20:10:01
191682;11023;2011-08-31 20:21:29
11023;191682;2011-08-31 20:23:06
191682;11023;2011-08-31 20:25:18
11023;191682;2011-08-31 20:27:16
191682;11023;2011-08-31 20:30:30
11023;191682;2011-08-31 20:31:10
191682;11023;2011-08-31 20:32:43
11023;191682;2011-08-31 20:36:14
191682;11023;2011-08-31 20:37:51
11023;191682;2011-08-31 20:38:47
191682;11023;2011-08-31 20:39:18
11023;191682;2011-08-31 20:39:38
11023;728500;2011-08-31 21:31:46
728500;11023;2011-08-31 21:38:37
11023;728500;2011-08-31 21:39:18
728500;11023;2011-08-31 21:41:10
157480;11023;2011-08-31 22:09:41
1920;11023;2011-08-31 22:12:29
11023;157480;2011-08-31 22:14:10
157480;11023;2011-08-31 22:16:25
11023;157480;2011-08-31 22:17:52
157480;11023;2011-08-31 22:19:04
11023;157480;2011-08-31 22:20:47
157480;11023;2011-08-31 22:23:09
11023;157480;2011-08-31 22:28:55
157480;11023;2011-08-31 22:29:33
343649;11023;2011-08-31 22:38:51
11023;168149;2011-08-31 22:39:48
156550;11023;2011-08-31 22:42:10
11023;157480;2011-08-31 22:44:21
157480;11023;2011-08-31 22:46:17
11023;157480;2011-08-31 22:46:54
157480;11023;2011-08-31 22:47:29
11023;157480;2011-08-31 22:48:12
11023;157480;2011-08-31 22:48:34
157480;11023;2011-08-31 22:49:11
11023;157480;2011-08-31 22:49:54
157480;11023;2011-08-31 22:52:41
191682;11023;2011-08-31 23:20:45
168149;11023;2011-09-01 00:31:14
11023;127838;2011-09-01 00:37:55
11023;189277;2011-09-01 00:38:45
11023;528855;2011-09-01 00:39:30
11023;528855;2011-09-01 00:41:16
189277;11023;2011-09-01 00:55:28
157480;11023;2011-09-01 03:49:59
11023;157480;2011-09-01 13:27:53
11023;157480;2011-09-01 13:38:26
157480;11023;2011-09-01 14:55:39
11023;157480;2011-09-01 16:19:37
157480;11023;2011-09-01 16:26:47
11023;157480;2011-09-01 16:38:44
157480;11023;2011-09-01 17:09:02
11023;157480;2011-09-01 17:37:14
157480;11023;2011-09-01 17:48:28
11023;157480;2011-09-01 17:51:03
157480;11023;2011-09-01 17:52:54
11023;157480;2011-09-01 17:54:27
157480;11023;2011-09-01 18:52:59
11023;157480;2011-09-01 19:00:11
11023;528855;2011-09-01 19:02:54
11023;189277;2011-09-01 19:03:33
157480;11023;2011-09-01 19:19:06
11023;157480;2011-09-01 19:23:39
11023;157480;2011-09-01 19:25:36
157480;11023;2011-09-01 20:52:37
157480;11023;2011-09-01 20:52:47
157480;11023;2011-09-01 20:52:49
11023;157480;2011-09-01 20:58:05
11023;157480;2011-09-01 20:58:38
157480;11023;2011-09-01 21:00:02
11023;157480;2011-09-01 21:03:11
11023;728500;2011-09-01 21:05:37
157480;11023;2011-09-01 21:08:55
728500;11023;2011-09-01 21:09:57
11023;728500;2011-09-01 21:12:38
728500;11023;2011-09-01 21:13:27
11023;157480;2011-09-01 21:14:51
157480;11023;2011-09-01 21:16:48
11023;157480;2011-09-01 21:19:09
157480;11023;2011-09-01 21:21:12
157480;11023;2011-09-01 21:21:23
157480;11023;2011-09-01 21:21:25
11023;157480;2011-09-01 21:25:36
11023;157480;2011-09-01 21:25:58
157480;11023;2011-09-01 21:26:29
157480;11023;2011-09-01 21:26:39
11023;157480;2011-09-01 21:27:39
11023;109733;2011-09-01 23:23:10
11023;157480;2011-09-02 01:07:29
157480;11023;2011-09-02 01:10:04
11023;157480;2011-09-02 01:10:54
157480;11023;2011-09-02 01:17:40
11023;157480;2011-09-02 01:19:38
157480;11023;2011-09-02 01:23:49
11023;157480;2011-09-02 01:25:36
157480;11023;2011-09-02 01:26:32
11023;157480;2011-09-02 01:28:10
11023;157480;2011-09-02 01:28:33
157480;11023;2011-09-02 01:29:52
157480;11023;2011-09-02 01:30:02
11023;157480;2011-09-02 01:36:30
11023;157480;2011-09-02 01:37:14
157480;11023;2011-09-02 01:40:53
11023;157480;2011-09-02 01:43:10
11023;157480;2011-09-02 01:43:57
157480;11023;2011-09-02 01:48:04
11023;157480;2011-09-02 01:50:11
157480;11023;2011-09-02 01:51:17
11023;157480;2011-09-02 01:52:54
157480;11023;2011-09-02 01:54:02
11023;157480;2011-09-02 01:55:42
11023;157480;2011-09-02 01:56:02
157480;11023;2011-09-02 01:56:15
11023;896302;2011-09-02 03:08:07
896302;11023;2011-09-02 03:34:21
896302;11023;2011-09-02 03:34:32
11023;896302;2011-09-02 03:35:26
896302;11023;2011-09-02 03:36:25
157480;11023;2011-09-02 14:45:36
896302;11023;2011-09-02 15:30:24
896302;11023;2011-09-02 15:30:34
11023;896302;2011-09-02 15:32:29
11023;157480;2011-09-02 15:33:16
896302;11023;2011-09-02 15:33:18
11023;896302;2011-09-02 15:33:50
896302;11023;2011-09-02 15:34:45
11023;896302;2011-09-02 15:38:12
896302;11023;2011-09-02 15:38:45
157480;11023;2011-09-02 15:41:25
11023;157480;2011-09-02 15:44:39
157480;11023;2011-09-02 16:09:24
11023;157480;2011-09-02 16:16:09
157480;11023;2011-09-02 16:21:51
11023;157480;2011-09-02 16:25:00
157480;11023;2011-09-02 16:26:27
11023;157480;2011-09-02 16:30:15
157480;11023;2011-09-02 16:38:20
11023;157480;2011-09-02 16:43:06
11023;157480;2011-09-02 17:33:03
157480;11023;2011-09-02 18:28:51
157480;11023;2011-09-02 18:29:03
157480;11023;2011-09-02 18:35:25
11023;157480;2011-09-02 18:46:03
157480;11023;2011-09-02 18:47:05
11023;157480;2011-09-02 19:04:09
157480;11023;2011-09-02 19:13:22
11023;157480;2011-09-02 19:14:38
157480;11023;2011-09-02 19:18:46
157480;11023;2011-09-02 19:18:57
11023;157480;2011-09-02 19:20:14
157480;11023;2011-09-02 19:26:56
11023;157480;2011-09-02 19:28:33
11023;157480;2011-09-02 19:28:45
157480;11023;2011-09-02 19:34:21
11023;692952;2011-09-02 19:39:57
11023;157480;2011-09-02 19:42:22
11023;157480;2011-09-02 19:43:40
157480;11023;2011-09-02 19:44:53
11023;157480;2011-09-02 19:45:56
11023;157480;2011-09-02 19:46:50
157480;11023;2011-09-02 19:47:16
11023;157480;2011-09-02 19:47:55
157480;11023;2011-09-02 19:49:14
304200;11023;2011-09-02 19:49:43
11023;157480;2011-09-02 19:50:54
157480;11023;2011-09-02 19:54:30
157480;11023;2011-09-02 19:54:40
11023;157480;2011-09-02 19:58:22
11023;157480;2011-09-02 19:58:49
157480;11023;2011-09-02 19:59:53
11023;157480;2011-09-02 20:00:59
157480;11023;2011-09-02 20:02:26
124676;11023;2011-09-02 23:06:47
11023;124676;2011-09-03 14:35:32
392892;11023;2011-09-03 16:22:32
11023;157480;2011-09-03 17:02:22
157480;11023;2011-09-03 17:03:09
11023;157480;2011-09-03 17:04:48
157480;11023;2011-09-03 17:05:12
11023;157480;2011-09-03 17:05:48
157480;11023;2011-09-03 17:07:31
11023;157480;2011-09-03 17:09:56
157480;11023;2011-09-03 17:10:50
11023;157480;2011-09-03 17:12:02
11023;157480;2011-09-03 17:12:41
157480;11023;2011-09-03 17:15:22
11023;157480;2011-09-03 17:18:08
157480;11023;2011-09-03 17:21:12
11023;157480;2011-09-03 17:22:16
11023;728500;2011-09-03 17:45:52
11023;186106;2011-09-03 17:48:28
11023;376627;2011-09-03 17:56:10
376627;11023;2011-09-03 17:56:38
11023;376627;2011-09-03 17:56:56
728500;11023;2011-09-03 17:57:25
11023;728500;2011-09-03 17:58:15
728500;11023;2011-09-03 18:02:07
11023;728500;2011-09-03 18:02:40
728500;11023;2011-09-03 18:03:30
728500;11023;2011-09-03 18:20:48
11023;728500;2011-09-03 18:21:44
11023;728500;2011-09-03 18:22:04
11023;728500;2011-09-03 18:23:58
11023;127838;2011-09-03 18:57:21
157480;11023;2011-09-03 19:03:20
11023;157480;2011-09-03 19:05:15
11023;127838;2011-09-03 19:14:22
127838;11023;2011-09-03 19:15:25
157480;11023;2011-09-03 20:21:13
189277;11023;2011-09-03 20:21:14
11023;189277;2011-09-03 20:23:05
189277;11023;2011-09-03 20:25:25
11023;157480;2011-09-03 20:35:09
157480;11023;2011-09-03 20:59:48
11023;157480;2011-09-03 21:08:19
189277;11023;2011-09-03 21:14:42
11023;189277;2011-09-03 21:16:24
189277;11023;2011-09-03 21:19:26
157480;11023;2011-09-03 21:19:27
157480;11023;2011-09-03 21:20:51
157480;11023;2011-09-03 21:20:52
11023;189277;2011-09-03 21:21:01
11023;157480;2011-09-03 21:22:22
11023;157480;2011-09-03 21:28:45
189277;11023;2011-09-03 21:39:33
157480;11023;2011-09-03 21:39:35
157480;11023;2011-09-03 22:00:32
11023;127838;2011-09-03 22:17:36
11023;376627;2011-09-03 22:26:15
11023;156550;2011-09-03 22:35:55
157480;11023;2011-09-03 22:50:12
11023;728500;2011-09-03 23:13:37
11023;157480;2011-09-03 23:15:17
11023;127838;2011-09-03 23:16:18
157480;11023;2011-09-03 23:17:47
127838;11023;2011-09-03 23:21:58
11023;157480;2011-09-03 23:30:59
11023;157480;2011-09-03 23:31:11
157480;11023;2011-09-03 23:38:10
11023;157480;2011-09-03 23:43:00
